section_id,source_id,heading,start,end,section_sha256,disposition,rationale
SRC-01:P001517,SRC-01,66. FREE/PERMANENT OPERATION PRINCIPLE,1517,1524,6f75077c17454ccba086f6af7f6fba1f5c31a94048feecf4193e1ede55f64c77,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001525,SRC-01,67. PERFORMANCE PRINCIPLE,1525,1528,814f5f97a76a321fdd5092d7f370ffe27c8dd0aa342a6321a55ffce7e20b9f72,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001529,SRC-01,68. ZERO-GAP DEFINITION,1529,1533,c297272ea6d858945cef2db7e76f8fb637d99a3448c04261d9b2f29b80077f0b,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001534,SRC-01,69. FINAL SELF-CRITIQUE,1534,1549,e74ca1f9f3da5a8b5adfa7d092989a5e2554694656c1a6c53f6798c19828a402,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001550,SRC-01,70. FINAL STOP CONDITION,1550,1564,900bae1e0ee072d491deaa8589db03b2bc0c4cec1f1f90db35c6816cb8962a25,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001565,SRC-01,71. EXECUTION COMMAND,1565,1573,f48ab7b87902f235fcf4bd26f68ae4331484eb63d0e036d3bc37f491ba6c3aa7,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001574,SRC-01,72. FINAL OUTPUT FORMAT,1574,1575,bbf2a6da4fd481724729c1345efa4bbb3f157778a4de0b3c91106cd080c99f23,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001576,SRC-01,A. Current State,1576,1576,38747f37d755b25a0be0f8d65a8839dbf23e01ef6d49cd96d19c0f1c0182867d,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001577,SRC-01,B. Confirmed Achievements,1577,1577,18ed6d4be1aee79f2b33264514aca4b977d6ba24f04c2e5fc23787a22706fba8,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001578,SRC-01,C. Logical Gaps,1578,1578,b2bd1084fb699fb7cf12ef31c084ea7a1fcba7ad2bff0641e5e5cd8dd5aab085,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001579,SRC-01,D. Contradictions,1579,1579,495450ebd0da26be136a0755dd7b4b8159e9e2c5110413ab56e43063d3178f2b,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001580,SRC-01,E. Missing Dependencies,1580,1580,84d9015bd5782dc6a31ffd1b00ff42571ad4ba1f2ff06331255defd6fdb61f66,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001581,SRC-01,F. Security Risks,1581,1581,8eadacdb72682b0b65bdb988c20f5a55d01f35c217b89d1deb3aa8acaa095b25,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001582,SRC-01,G. Evidence Risks,1582,1582,47e9c938938df13a6659ed7ebe5e89f56e47e692b21184fdf260a919d47aa039,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001583,SRC-01,H. Recovery Risks,1583,1583,fbd6895e13878723a369ec503aebc9b8e3cad411e9da2430b86a656a20e812b0,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001584,SRC-01,I. Cost Risks,1584,1584,3257fb16989ec824700555fd44531bf854843f731ab67b380cdbe14e14132d67,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001585,SRC-01,J. Performance Opportunities,1585,1585,c69c06098dba7cd1aed5c0a60d7beff7dbb24577081214165dfaed1fde540380,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001586,SRC-01,K. Required Skills,1586,1586,0c62aaa961c025a2b5566a1bcda77428afab20fbd297210bf9dd20e1b000551d,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001587,SRC-01,L. Required OSS,1587,1587,4abd97dee71e24d1f08fa61eac67d59db4e83dc47d42d52f82831588e3a2f6fb,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001588,SRC-01,M. Required Tools / Commands,1588,1588,2f87aba228cd7dab2ddaa34e57f6136ccc9f018cc684f93c7a79ffdcb11531a2,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001589,SRC-01,N. Required Implementation,1589,1589,eff4029c970506ff91cb4fc1ade2f2a4b8b614caf0694b25fc8453e165da9647,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001590,SRC-01,O. Required Tests,1590,1590,7a4ec5d0e73ff52004e37922e6a82d4a25bbe11459aef921845cd887a7f5ca3e,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001591,SRC-01,P. Required Benchmarks,1591,1591,9863aa1090749f73eea719dc20b120b9b45c21233845eb7a6bcc214e6a47a032,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001592,SRC-01,Q. Autonomous Operation Plan,1592,1592,0ee17092b6221e16c13a19bd084d4b2979546a753fbc2f972070ab59744ddeec,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001593,SRC-01,R. Permanent/Low-Cost Operation Plan,1593,1593,eb02a49ff7590f8edebd39253342dd7503ac7ba3452856bda00c7343c42aeda3,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001594,SRC-01,S. Remaining UNKNOWN,1594,1594,475de842d29b34a766a93fae34bcf13d58caa5df5fd062d35d6ba30414e1846d,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001595,SRC-01,T. Final Acceptance Criteria,1595,1596,97a06ccf18e9575160a79bc08457eff4b7452806bad41bc530da7b27b94eea42,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001597,SRC-01,73. ABSOLUTE PRINCIPLE,1597,1605,b16c7a5d47d212f9725c5d839fec51509cccb859947c785a7fcbc1fb39692a6b,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001606,SRC-01,SOURCE CORPUS START,1606,1606,b7756b48f8259e0f3e9f2b6dddf6e91767c7e35b63fbf9f56caf710bcbbbe509,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001607,SRC-01,以下に1〜1110をそのまま貼り付ける,1607,1607,8e3e05968519cd73ab076922c5eadc0903453f584d8c5c3de62f9381255e45f6,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001608,SRC-01,DO NOT OMIT ANY ITEM,1608,1608,9cb388c4845c8bbd9a0e095c209fb63d5ac1914aca5b320e994f1836bfb56098,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001609,SRC-01,DO NOT SUMMARIZE BEFORE INGESTION,1609,1610,5055eed9880ab61c4866b2ec9dbbf14e5539d5da0ddfc24cc870ecf5f1152515,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001611,SRC-01,ULTRACODE — SOVEREIGN RESEARCH COMPLETION & EXECUTION CONTRACT,1611,1611,4adb28add13cbfe73f7cf33ee4c374d709e0beab9fcc00ace35f10170fa4cb99,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001612,SRC-01,VEA-G3 → LoopCell → Capability Accumulation → ORP,1612,1612,d3a2a60ae0650c8dd4fdc31d97f045b876d7752642b464071da40fb657b7c187,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001613,SRC-01,Evidence-Governed Autonomous Research / Implementation / Experiment / Falsification / Reproduction / Utility / Publication Protocol,1613,1613,9f4fdcb6947f379c1e2ec146c37c2b97614a88c0e5d4ebcf5c964f5c4f3b20c2,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001614,SRC-01,Claude Code / Opus-class Execution Directive,1614,1614,6aa85e7689b0a6e3cffb44f1caedc44dd689af1860b86251c8c917dd9725c8fd,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001615,SRC-01,Version: Research Completion Contract — Integrated High-Integrity Edition,1615,1615,8cd57c7d24fa10f957ac74800590696ef96e45ce800316f34e81ad6e5beb0cf4,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001616,SRC-01,0. MISSION,1616,1646,11d93f3902f99ee9127c41842a8f9f15ec2a71c81081d9878585dcb66ef0f3c2,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001647,SRC-01,1. TERMINAL SCIENTIFIC PRINCIPLE,1647,1654,ced534052f87016f838448bd955c1972921fa921ab4929c6d2615468e2605021,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001655,SRC-01,2. ABSOLUTE SCIENTIFIC OBJECTIVE,1655,1696,89953d939e53d3cc74598c7002e33e6109b2960a2d931dc659288308feccedce,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001697,SRC-01,3. NON-EQUIVALENCE RULE,1697,1763,bd5d45b54b5507d30d7d2079222af21dd2776416ae1659ea117adbc2f4e491ac,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001764,SRC-01,4. SOURCE-OF-TRUTH PRECEDENCE,1764,1779,f6854a631039d8747f2ad717ef00054cefc85c9c316b7e68a2884725db5a5229,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001780,SRC-01,5. NO-REINTERPRETATION RULE,1780,1798,d8d605e68be0db270fddeda82905bfbfb69956e65cb8d4501f564b945659b92a,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001799,SRC-01,6. CURRENT RESEARCH STATE — HISTORICAL BASELINE,1799,1802,1b99c0b0ba727507a502b4cd985962b96608417809926c136950731e85ab4044,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001803,SRC-01,7. CRITICAL CORRECTION — CAUSAL ESTIMAND,1803,1814,24203ebe79151aeb4cf2023f9cf6555840db67176ab466ed522c81f542576777,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001815,SRC-01,7.1 Primary randomized assignment estimand,1815,1816,476c95fc6a40ce90ec9fba73058df4da3b5e20753869edf892de93eb66ce6bbe,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001817,SRC-01,[,1817,1817,245843abef9e72e7efac30138a994bf6301e7e1d7d7042a33d42e863d2638811,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001818,SRC-01,\tau_{ITT},1818,1821,58c64326bb3590a3c7a17720c519ee42cad0698f75fb20c840be987230493883,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001822,SRC-01,[,1822,1822,245843abef9e72e7efac30138a994bf6301e7e1d7d7042a33d42e863d2638811,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001823,SRC-01,\hat{\tau}_{ITT},1823,1823,383d8d1b20692c03dc560cceb0c13f809e6a35aee3d127e777b16a754a2c36e5,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001824,SRC-01,\bar{Y}_{Z=1},1824,1826,016275af804d11e4b7bfce63087f40ab09f0459b9b53b25870c09d643e5c8ecc,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001827,SRC-01,7.2 Treatment-receipt effect is different,1827,1845,0c9569175ad5af9be06ce13b88447b1d5e8a16c00588e15945325efa0496b992,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001846,SRC-01,8. C0/C1 DESIGN,1846,1860,64fe8d44d9a5e41b353fcc1db1d4f9c2e3ad4cd8a45dd63dffdebc4309daf295,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001861,SRC-01,9. C0/C1 SYMMETRY CONTRACT,1861,1900,c13aa15df35565582df94b1dea1c7f72bbec33931e3e99f9d9553046c9f70734,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001901,SRC-01,10. TREATMENT RECEIPT DEFINITION,1901,1911,1322708f4a4698abd4352f7bda95e5a7a8581e37df3ba957ead95f39289f2bdf,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001912,SRC-01,11. TREATMENT RECEIPT LEDGER,1912,1937,616466a4f451532cebdd1af7ec59867385dff933ce2937fa3482f118cfc9d156,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001938,SRC-01,12. RESEARCH STATE MACHINE,1938,1968,b2a63f8082663e962aa9d860f6b7b6df924ee5b0bdc3dbb009130baeec229249,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001969,SRC-01,13. GATE TYPE SEPARATION,1969,1978,457336f543f567928e4f420745b68704f2587eabb7f8a2c4d33ca5c193f9098e,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001979,SRC-01,14. GATE STATE VS GATE CLOSURE,1979,1998,ff055d4dd319a9224967fe5c4aeb860e7951c827db06656c092265338271e02b,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P001999,SRC-01,15. GATE CLOSURE SEMANTICS,1999,2018,33c669ef6988b2b53ed576ee237a6c0ae1c017e4b6f4047aefe62fa893acecae,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002019,SRC-01,16. GATE DEPENDENCY GRAPH,2019,2057,c22b568b4408ae62abd2b1ebaa9f7dd744ece7feea91bb4915a3a27a77151a34,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002058,SRC-01,17. RESEARCH GATE MAP,2058,2078,7e05f611934a80b833863680cf97ead9f54977ca36e811b5d238e838350c336b,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002079,SRC-01,18. PHASE 0 — RESEARCH STATE FREEZE,2079,2121,063b9cb7c81a4617e1a4922bcff3239a548734a017882ad9795df535be2656ae,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002122,SRC-01,19. PHASE 1 — HISTORICAL EVIDENCE RECONSTRUCTION,2122,2134,8e0829b7fd28c320dae2b59e56509a8cf2876c49006aedce2e50250f8e04f09b,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002135,SRC-01,20. HISTORICAL FAILURE PRESERVATION,2135,2145,0a2f56377782346b31d0811b8dd03b34f91a3b005139287dd7359a8251ba6312,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002146,SRC-01,21. PHASE 2 — SOURCE SELECTION FORENSICS,2146,2187,62a4bc3ed7e5505677b6d153ef4a2a76bf60f1b6b1384353713dacebbd8c27b7,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002188,SRC-01,22. SOURCE SELECTION FAILURE TAXONOMY,2188,2215,e231c58d99fa12c4e3088dd0cc29c5adbdad4c15db7a6e9537f45297f17b5d2e,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002216,SRC-01,23. SOURCE SELECTION HYPOTHESIS TREE,2216,2232,dc675475b9c04fd599c9e543d42e1c56c05cc45ae482d95ef8169de89b12a22c,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002233,SRC-01,24. SELECTION BLINDNESS,2233,2243,4b90499c1030a30152c21128e71bf6d35f956da6cd4ca78467ad3045e02dbca8,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002244,SRC-01,25. SELECTION TRACE,2244,2264,425dd53d334407904ace5072192a8109996890e1148f4bf8cae06b212de090be,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002265,SRC-01,26. PHASE 3 — ROOT CAUSE REPRODUCTION,2265,2285,d889a680884235ece6821f2f75c993018b7b196891ff970fde2b23a0daf628f9,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002286,SRC-01,27. PHASE 4 — MINIMAL REPAIR,2286,2305,b45e3b8a2bf2e2c9589ca87e311bb90dbd100f599c10d6b8d3733900f1a64ec5,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002306,SRC-01,28. KNOWN SERIALIZATION FAILURE,2306,2325,514f60d57eb6151c7e53d410b8a6e5b2e59207b2c04af2487446c6c9364ea802,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002326,SRC-01,29. PHASE 5 — EVIDENCE ENGINEERING HARDENING,2326,2340,38c53614bf24a7703a2a3cc3cafdf357c2af8ab84e939b04f30a35f3450b03ce,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002341,SRC-01,30. FAILURE-SAFE PERSISTENCE,2341,2357,a748f36ec1b8477e3fb14fd3535c7ec6b29ea0d0cb66a6229b4cf6084a771b5e,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002358,SRC-01,31. EVIDENCE STATE MACHINE,2358,2374,e3d69a5c6a72f4aa67554c5d77f78100eb35c9ffce87dca0ed481fa137a4e175,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002375,SRC-01,32. EVIDENCE LEDGER,2375,2408,288b84904131492b344ad0b03af5030ceea13bf1c7625be8834bdbcf2c674962,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002409,SRC-01,33. IMMUTABILITY / APPEND-ONLY RULE,2409,2422,a4d8946090a039f8143099f5c1e4674d9c4155dffadf43cecdb3d90a47e75518,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002423,SRC-01,34. PHASE 6 — ONE VALID TREATMENT,2423,2435,45093f3da5bd428a9bf92ee3e4ff12d6c1083f3c9fcd5d66578bd773b1e7594e,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002436,SRC-01,35. TREATMENT INSTANTIATION EVIDENCE,2436,2446,2664e5395d411a099b62b9aa24f6760bfddad2f4456631a233e0e60ef301aecc,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002447,SRC-01,36. PHASE 7 — PRE-ANALYSIS PLAN LOCK,2447,2468,bb36dbd69a2f2908487c2022dadaf6de8b2324598f926b75df53744638c678ec,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002469,SRC-01,37. PILOT VS CONFIRMATORY DATA,2469,2476,0a7e65686e4acd0bb5433f5b769de88667be34a09f0959eff349298e5073f9e2,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002477,SRC-01,38. PHASE 8 — CAUSAL EXPERIMENT,2477,2487,00a98080e1d07b936340c7a183cde8d643e6336384046d8cb46007129c332eee,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002488,SRC-01,39. RANDOMIZATION / ASSIGNMENT ENGINE,2488,2498,b5815dc69314176d8026ba27da8bca319c1a2b5ed8a0ac5f45b71635d7f58d9b,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002499,SRC-01,40. SEED REGISTRY,2499,2510,9c11ab7de4710e2782d28ae0f6154b7361859cbc96174bac0cb440cf1e23cb22,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002511,SRC-01,41. REPRODUCIBILITY LEVELS,2511,2519,91f6d1b3b9e3602c0aac92efe3805b53dd19d0cc0394520f94fdf2232a7384f0,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002520,SRC-01,42. INDEPENDENT REPRODUCTION,2520,2530,649bada1b4c63b2cce8baf7d0ab3acaf6f38f3af7cc25480c2bc807e9e160c08,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002531,SRC-01,43. PHASE 9 — LARGE-N,2531,2544,23c493b1c5e9ae4bc9f03808dfd9db39ea2d3b5ab4fcfd1b448a65814ebc642b,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002545,SRC-01,44. SAMPLE SIZE,2545,2556,d72dc246ae660bdddfea4675023ebe929a65e1fcc81afd3d26e88f9f4f645790,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002557,SRC-01,45. FAILURE RATE IS A RESEARCH VARIABLE,2557,2567,ca465ba89368a59bba34b46591bb1c996cec044a600f98eb5e48bdf1fec7c369,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002568,SRC-01,46. MISSINGNESS,2568,2579,ffa3b8fcba5f99bd4c5789477388d590247ed4cd136fceb2c6040437fed7e4d4,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002580,SRC-01,47. LEAKAGE,2580,2587,e5edde06bfe51f58384e19b13e35523a4dad5f275bed291a850cc7ffd516e0b3,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002588,SRC-01,48. LEAKAGE TAXONOMY,2588,2604,7c650fb2e7d7152e351126ec472d36fcfd05d1391e4ed3b2a2e9be216d17e218,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002605,SRC-01,49. MODEL IDENTITY,2605,2620,87ff314dd1d14cbd48d189e476883d45e8bc28c46f50d836d26f498cf81263e4,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002621,SRC-01,50. ENVIRONMENT IDENTITY,2621,2634,a7256efacb8fce690d0edc5e0d5b43c1c20a9647a0d9fde5c6d127c2f27c45f0,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002635,SRC-01,51. CONFIGURATION FINGERPRINT,2635,2649,b4f737fce3f567f6e915cba208430f3240371d05d9ac2a010b46e1fbe8e88886,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002650,SRC-01,52. ACTION TRACE INTEGRITY,2650,2665,be13a82f266d818aa37e8d049e9ca9e41eb8252f4dcb3a140ca9c19100b99b7b,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002666,SRC-01,53. OUTCOME SEMANTICS,2666,2678,b7b54406eae7c1ca3fdfd8ec35818dd410497e89a7be46b8cbb035c5dcbf1af7,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002679,SRC-01,54. TEST INTERPRETATION,2679,2686,25a9b25766244f2542b59acaca0999deef0dd18b40be6899b59b1c1be6e55425,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002687,SRC-01,55. PROPERTY-BASED TESTING,2687,2698,87b4b6c56cae86aadffc62be5016c5d4b2d946d2a520454f7a985d9db9ba296a,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002699,SRC-01,56. MUTATION TESTING,2699,2710,5583cc7a37a3666a65f6dbab91f19e16f3841871086464c68bb8b93c03c0fecc,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002711,SRC-01,57. DIFFERENTIAL REVIEW,2711,2726,338e0f2866512101c4a535b24ead1878331fa39908c6ad35d17e394cd00b3126,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002727,SRC-01,58. VARIANT ANALYSIS,2727,2741,7b60dcb92eee62572ef36b85a09709e9171229ceec826b31058e7e21085dcf14,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002742,SRC-01,59. PHASE 10 — EFFECT ANALYSIS,2742,2754,7452cacb6eba8edf35ce3ce9db37aedfa2deb8cbb9180e16466faa65c1b8c75e,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002755,SRC-01,60. FALSIFICATION-FIRST,2755,2767,828db7d50666d74074dae039d84f5e659ddcdb9f892198697b458bdb20ef02d7,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002768,SRC-01,61. SCIENTIFIC HYPOTHESIS TAXONOMY,2768,2789,bd3efb0c7a2e41f71d6e3b01248390642d3c82c8b37abbabfb2d22765449213b,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002790,SRC-01,62. CLAIM REGISTRY,2790,2814,f235ef6a615f6a121f42f8f821a61989e39f089c03fdc4fd15addef80953e40c,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002815,SRC-01,63. CLAIM-TO-EVIDENCE RULE,2815,2826,11a1bde8dd7f2ab23764eafeeff4b1ac7b862e7449130c11b3bb911565130269,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002827,SRC-01,64. PHASE 11 — REPLICATION,2827,2841,b7f5d0640b61006e9f32b0f5ded38ba30386883bed9ddf1899025a1ea88a3951,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002842,SRC-01,65. REPLICATION COMPARISON,2842,2853,36ea3a020131634ae45e97080711ee2a8152538a30a76809bc70cf0cbd050f16,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002854,SRC-01,66. PHASE 12 — COST,2854,2866,6d0eb99597382bdcc91a3cd3f16cfa1b6ebdce999c23c2ebde07e3324554953f,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002867,SRC-01,67. RESOURCE METERING,2867,2882,cb9395173c8995e46e7b3466f27fe62fd58528c4e4fd45d6abf8c93efa122360,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002883,SRC-01,68. NET ECONOMIC / SCIENTIFIC SURPLUS,2883,2884,276b218862014c725f389b6287141ae777333de7b5d2a040da258f6632b5cc9a,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002885,SRC-01,[,2885,2885,245843abef9e72e7efac30138a994bf6301e7e1d7d7042a33d42e863d2638811,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002886,SRC-01,NES,2886,2886,ae9145db5cabc41fe34b54e34af8881f462362ea20fd8f861b26532ffbb84e0d,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002887,SRC-01,\Delta Utility,2887,2887,b5eff156a75c100333e2456b37a0a62a4b3b7a0976d81830c0cdc46099c3eb7d,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
SRC-01:P002888,SRC-01,C_{produce},2888,2888,012834466df26538e502f1e4e2424ac73894c98e5e8f4013bebffcfdc7870034,KEEP_GOVERNANCE,Normative governance; unresolved cross-source conflicts remain gated
